Date,Close
2015-09-19,16384.580078125
2015-09-20,16384.580078125
2015-09-21,16510.189453125
2015-09-22,16330.4697265625
2015-09-23,16279.8896484375
2015-09-24,16201.3203125
2015-09-25,16314.669921875
2015-09-26,16314.669921875
2015-09-27,16314.669921875
2015-09-28,16001.8896484375
2015-09-29,16049.1298828125
2015-09-30,16284.7001953125
2015-10-01,16272.009765625
2015-10-02,16472.369140625
2015-10-03,16472.369140625
2015-10-04,16472.369140625
2015-10-05,16776.4296875
2015-10-06,16790.189453125
2015-10-07,16912.2890625
2015-10-08,17050.75
2015-10-09,17084.490234375
2015-10-10,17084.490234375
2015-10-11,17084.490234375
2015-10-12,17131.859375
2015-10-13,17081.890625
2015-10-14,16924.75
2015-10-15,17141.75
2015-10-16,17215.970703125
2015-10-17,17215.970703125
2015-10-18,17215.970703125
2015-10-19,17230.5390625
2015-10-20,17217.109375
2015-10-21,17168.609375
2015-10-22,17489.16015625
2015-10-23,17646.69921875
2015-10-24,17646.69921875
2015-10-25,17646.69921875
2015-10-26,17623.05078125
2015-10-27,17581.4296875
2015-10-28,17779.51953125
2015-10-29,17755.80078125
2015-10-30,17663.5390625
2015-10-31,17663.5390625
2015-11-01,17663.5390625
2015-11-02,17828.759765625
2015-11-03,17918.150390625
2015-11-04,17867.580078125
2015-11-05,17863.4296875
2015-11-06,17910.330078125
2015-11-07,17910.330078125
2015-11-08,17910.330078125
2015-11-09,17730.48046875
2015-11-10,17758.2109375
2015-11-11,17702.220703125
2015-11-12,17448.0703125
2015-11-13,17245.240234375
2015-11-14,17245.240234375
2015-11-15,17245.240234375
2015-11-16,17483.009765625
2015-11-17,17489.5
2015-11-18,17737.16015625
2015-11-19,17732.75
2015-11-20,17823.810546875
2015-11-21,17823.810546875
2015-11-22,17823.810546875
2015-11-23,17792.6796875
2015-11-24,17812.189453125
2015-11-25,17813.390625
2015-11-26,17813.390625
2015-11-27,17813.390625
2015-11-28,17813.390625
2015-11-29,17813.390625
2015-11-30,17719.919921875
2015-12-01,17888.349609375
2015-12-02,17729.6796875
2015-12-03,17477.669921875
2015-12-04,17847.630859375
2015-12-05,17847.630859375
2015-12-06,17847.630859375
2015-12-07,17730.509765625
2015-12-08,17568.0
2015-12-09,17492.30078125
2015-12-10,17574.75
2015-12-11,17265.2109375
2015-12-12,17265.2109375
2015-12-13,17265.2109375
2015-12-14,17368.5
2015-12-15,17524.91015625
2015-12-16,17749.08984375
2015-12-17,17495.83984375
2015-12-18,17128.55078125
2015-12-19,17128.55078125
2015-12-20,17128.55078125
2015-12-21,17251.619140625
2015-12-22,17417.26953125
2015-12-23,17602.609375
2015-12-24,17552.169921875
2015-12-25,17552.169921875
2015-12-26,17552.169921875
2015-12-27,17552.169921875
2015-12-28,17528.26953125
2015-12-29,17720.98046875
2015-12-30,17603.869140625
2015-12-31,17425.029296875
2016-01-01,17425.029296875
2016-01-02,17425.029296875
2016-01-03,17425.029296875
2016-01-04,17148.939453125
2016-01-05,17158.66015625
2016-01-06,16906.509765625
2016-01-07,16514.099609375
2016-01-08,16346.4501953125
2016-01-09,16346.4501953125
2016-01-10,16346.4501953125
2016-01-11,16398.5703125
2016-01-12,16516.220703125
2016-01-13,16151.41015625
2016-01-14,16379.0498046875
2016-01-15,15988.080078125
2016-01-16,15988.080078125
2016-01-17,15988.080078125
2016-01-18,15988.080078125
2016-01-19,16016.01953125
2016-01-20,15766.740234375
2016-01-21,15882.6796875
2016-01-22,16093.509765625
2016-01-23,16093.509765625
2016-01-24,16093.509765625
2016-01-25,15885.2197265625
2016-01-26,16167.23046875
2016-01-27,15944.4599609375
2016-01-28,16069.6396484375
2016-01-29,16466.30078125
2016-01-30,16466.30078125
2016-01-31,16466.30078125
2016-02-01,16449.1796875
2016-02-02,16153.5400390625
2016-02-03,16336.66015625
2016-02-04,16416.580078125
2016-02-05,16204.9697265625
2016-02-06,16204.9697265625
2016-02-07,16204.9697265625
2016-02-08,16027.0498046875
2016-02-09,16014.3798828125
2016-02-10,15914.740234375
2016-02-11,15660.1796875
2016-02-12,15973.83984375
2016-02-13,15973.83984375
2016-02-14,15973.83984375
2016-02-15,15973.83984375
2016-02-16,16196.41015625
2016-02-17,16453.830078125
2016-02-18,16413.4296875
2016-02-19,16391.990234375
2016-02-20,16391.990234375
2016-02-21,16391.990234375
2016-02-22,16620.66015625
2016-02-23,16431.779296875
2016-02-24,16484.990234375
2016-02-25,16697.2890625
2016-02-26,16639.970703125
2016-02-27,16639.970703125
2016-02-28,16639.970703125
2016-02-29,16516.5
2016-03-01,16865.080078125
2016-03-02,16899.3203125
2016-03-03,16943.900390625
2016-03-04,17006.76953125
2016-03-05,17006.76953125
2016-03-06,17006.76953125
2016-03-07,17073.94921875
2016-03-08,16964.099609375
2016-03-09,17000.359375
2016-03-10,16995.130859375
2016-03-11,17213.310546875
2016-03-12,17213.310546875
2016-03-13,17213.310546875
2016-03-14,17229.130859375
2016-03-15,17251.529296875
2016-03-16,17325.759765625
2016-03-17,17481.490234375
2016-03-18,17602.30078125
2016-03-19,17602.30078125
2016-03-20,17602.30078125
2016-03-21,17623.869140625
2016-03-22,17582.5703125
2016-03-23,17502.58984375
2016-03-24,17515.73046875
2016-03-25,17515.73046875
2016-03-26,17515.73046875
2016-03-27,17515.73046875
2016-03-28,17535.390625
2016-03-29,17633.109375
2016-03-30,17716.66015625
2016-03-31,17685.08984375
2016-04-01,17792.75
2016-04-02,17792.75
2016-04-03,17792.75
2016-04-04,17737.0
2016-04-05,17603.3203125
2016-04-06,17716.05078125
2016-04-07,17541.9609375
2016-04-08,17576.9609375
2016-04-09,17576.9609375
2016-04-10,17576.9609375
2016-04-11,17556.41015625
2016-04-12,17721.25
2016-04-13,17908.279296875
2016-04-14,17926.4296875
2016-04-15,17897.4609375
2016-04-16,17897.4609375
2016-04-17,17897.4609375
2016-04-18,18004.16015625
2016-04-19,18053.599609375
2016-04-20,18096.26953125
2016-04-21,17982.51953125
2016-04-22,18003.75
2016-04-23,18003.75
2016-04-24,18003.75
2016-04-25,17977.240234375
2016-04-26,17990.3203125
2016-04-27,18041.55078125
2016-04-28,17830.759765625
2016-04-29,17773.640625
2016-04-30,17773.640625
2016-05-01,17773.640625
2016-05-02,17891.16015625
2016-05-03,17750.91015625
2016-05-04,17651.259765625
2016-05-05,17660.7109375
2016-05-06,17740.630859375
2016-05-07,17740.630859375
2016-05-08,17740.630859375
2016-05-09,17705.91015625
2016-05-10,17928.349609375
2016-05-11,17711.119140625
2016-05-12,17720.5
2016-05-13,17535.3203125
2016-05-14,17535.3203125
2016-05-15,17535.3203125
2016-05-16,17710.7109375
2016-05-17,17529.98046875
2016-05-18,17526.619140625
2016-05-19,17435.400390625
2016-05-20,17500.939453125
2016-05-21,17500.939453125
2016-05-22,17500.939453125
2016-05-23,17492.9296875
2016-05-24,17706.05078125
2016-05-25,17851.509765625
2016-05-26,17828.2890625
2016-05-27,17873.220703125
2016-05-28,17873.220703125
2016-05-29,17873.220703125
2016-05-30,17873.220703125
2016-05-31,17787.19921875
2016-06-01,17789.669921875
2016-06-02,17838.560546875
2016-06-03,17807.060546875
2016-06-04,17807.060546875
2016-06-05,17807.060546875
2016-06-06,17920.330078125
2016-06-07,17938.279296875
2016-06-08,18005.05078125
2016-06-09,17985.189453125
2016-06-10,17865.33984375
2016-06-11,17865.33984375
2016-06-12,17865.33984375
2016-06-13,17732.48046875
2016-06-14,17674.8203125
2016-06-15,17640.169921875
2016-06-16,17733.099609375
2016-06-17,17675.16015625
2016-06-18,17675.16015625
2016-06-19,17675.16015625
2016-06-20,17804.869140625
2016-06-21,17829.73046875
2016-06-22,17780.830078125
2016-06-23,18011.0703125
2016-06-24,17400.75
2016-06-25,17400.75
2016-06-26,17400.75
2016-06-27,17140.240234375
2016-06-28,17409.720703125
2016-06-29,17694.6796875
2016-06-30,17929.990234375
2016-07-01,17949.369140625
2016-07-02,17949.369140625
2016-07-03,17949.369140625
2016-07-04,17949.369140625
2016-07-05,17840.619140625
2016-07-06,17918.619140625
2016-07-07,17895.880859375
2016-07-08,18146.740234375
2016-07-09,18146.740234375
2016-07-10,18146.740234375
2016-07-11,18226.9296875
2016-07-12,18347.669921875
2016-07-13,18372.119140625
2016-07-14,18506.41015625
2016-07-15,18516.55078125
2016-07-16,18516.55078125
2016-07-17,18516.55078125
2016-07-18,18533.05078125
2016-07-19,18559.009765625
2016-07-20,18595.029296875
2016-07-21,18517.23046875
2016-07-22,18570.849609375
2016-07-23,18570.849609375
2016-07-24,18570.849609375
2016-07-25,18493.060546875
2016-07-26,18473.75
2016-07-27,18472.169921875
2016-07-28,18456.349609375
2016-07-29,18432.240234375
2016-07-30,18432.240234375
2016-07-31,18432.240234375
2016-08-01,18404.509765625
2016-08-02,18313.76953125
2016-08-03,18355.0
2016-08-04,18352.05078125
2016-08-05,18543.529296875
2016-08-06,18543.529296875
2016-08-07,18543.529296875
2016-08-08,18529.2890625
2016-08-09,18533.05078125
2016-08-10,18495.66015625
2016-08-11,18613.51953125
2016-08-12,18576.470703125
2016-08-13,18576.470703125
2016-08-14,18576.470703125
2016-08-15,18636.05078125
2016-08-16,18552.01953125
2016-08-17,18573.939453125
2016-08-18,18597.69921875
2016-08-19,18552.5703125
2016-08-20,18552.5703125
2016-08-21,18552.5703125
2016-08-22,18529.419921875
2016-08-23,18547.30078125
2016-08-24,18481.48046875
2016-08-25,18448.41015625
2016-08-26,18395.400390625
2016-08-27,18395.400390625
2016-08-28,18395.400390625
2016-08-29,18502.990234375
2016-08-30,18454.30078125
2016-08-31,18400.880859375
2016-09-01,18419.30078125
2016-09-02,18491.9609375
2016-09-03,18491.9609375
2016-09-04,18491.9609375
2016-09-05,18491.9609375
2016-09-06,18538.119140625
2016-09-07,18526.140625
2016-09-08,18479.91015625
2016-09-09,18085.44921875
2016-09-10,18085.44921875
2016-09-11,18085.44921875
2016-09-12,18325.0703125
2016-09-13,18066.75
2016-09-14,18034.76953125
2016-09-15,18212.48046875
2016-09-16,18123.80078125
2016-09-17,18123.80078125
2016-09-18,18123.80078125
2016-09-19,18120.169921875
2016-09-20,18129.9609375
2016-09-21,18293.69921875
2016-09-22,18392.4609375
2016-09-23,18261.44921875
2016-09-24,18261.44921875
2016-09-25,18261.44921875
2016-09-26,18094.830078125
2016-09-27,18228.30078125
2016-09-28,18339.240234375
2016-09-29,18143.44921875
2016-09-30,18308.150390625
2016-10-01,18308.150390625
2016-10-02,18308.150390625
2016-10-03,18253.849609375
2016-10-04,18168.44921875
2016-10-05,18281.029296875
2016-10-06,18268.5
2016-10-07,18240.490234375
2016-10-08,18240.490234375
2016-10-09,18240.490234375
2016-10-10,18329.0390625
2016-10-11,18128.66015625
2016-10-12,18144.19921875
2016-10-13,18098.939453125
2016-10-14,18138.380859375
2016-10-15,18138.380859375
2016-10-16,18138.380859375
2016-10-17,18086.400390625
2016-10-18,18161.939453125
2016-10-19,18202.619140625
2016-10-20,18162.349609375
2016-10-21,18145.7109375
2016-10-22,18145.7109375
2016-10-23,18145.7109375
2016-10-24,18223.029296875
2016-10-25,18169.26953125
2016-10-26,18199.330078125
2016-10-27,18169.6796875
2016-10-28,18161.189453125
2016-10-29,18161.189453125
2016-10-30,18161.189453125
2016-10-31,18142.419921875
2016-11-01,18037.099609375
2016-11-02,17959.640625
2016-11-03,17930.669921875
2016-11-04,17888.279296875
2016-11-05,17888.279296875
2016-11-06,17888.279296875
2016-11-07,18259.599609375
2016-11-08,18332.740234375
2016-11-09,18589.689453125
2016-11-10,18807.880859375
2016-11-11,18847.66015625
2016-11-12,18847.66015625
2016-11-13,18847.66015625
2016-11-14,18868.689453125
2016-11-15,18923.060546875
2016-11-16,18868.140625
2016-11-17,18903.8203125
2016-11-18,18867.9296875
2016-11-19,18867.9296875
2016-11-20,18867.9296875
2016-11-21,18956.689453125
2016-11-22,19023.869140625
2016-11-23,19083.1796875
2016-11-24,19083.1796875
2016-11-25,19152.140625
2016-11-26,19152.140625
2016-11-27,19152.140625
2016-11-28,19097.900390625
2016-11-29,19121.599609375
2016-11-30,19123.580078125
2016-12-01,19191.9296875
2016-12-02,19170.419921875
2016-12-03,19170.419921875
2016-12-04,19170.419921875
2016-12-05,19216.240234375
2016-12-06,19251.779296875
2016-12-07,19549.619140625
2016-12-08,19614.810546875
2016-12-09,19756.849609375
2016-12-10,19756.849609375
2016-12-11,19756.849609375
2016-12-12,19796.4296875
2016-12-13,19911.2109375
2016-12-14,19792.529296875
2016-12-15,19852.240234375
2016-12-16,19843.41015625
2016-12-17,19843.41015625
2016-12-18,19843.41015625
2016-12-19,19883.060546875
2016-12-20,19974.619140625
2016-12-21,19941.9609375
2016-12-22,19918.880859375
2016-12-23,19933.810546875
2016-12-24,19933.810546875
2016-12-25,19933.810546875
2016-12-26,19933.810546875
2016-12-27,19945.0390625
2016-12-28,19833.6796875
2016-12-29,19819.779296875
2016-12-30,19762.599609375
2016-12-31,19762.599609375
2017-01-01,19762.599609375
2017-01-02,19762.599609375
2017-01-03,19881.759765625
2017-01-04,19942.16015625
2017-01-05,19899.2890625
2017-01-06,19963.80078125
2017-01-07,19963.80078125
2017-01-08,19963.80078125
2017-01-09,19887.380859375
2017-01-10,19855.529296875
2017-01-11,19954.279296875
2017-01-12,19891.0
2017-01-13,19885.73046875
2017-01-14,19885.73046875
2017-01-15,19885.73046875
2017-01-16,19885.73046875
2017-01-17,19826.76953125
2017-01-18,19804.720703125
2017-01-19,19732.400390625
2017-01-20,19827.25
2017-01-21,19827.25
2017-01-22,19827.25
2017-01-23,19799.849609375
2017-01-24,19912.7109375
2017-01-25,20068.509765625
2017-01-26,20100.91015625
2017-01-27,20093.779296875
2017-01-28,20093.779296875
2017-01-29,20093.779296875
2017-01-30,19971.130859375
2017-01-31,19864.08984375
2017-02-01,19890.939453125
2017-02-02,19884.91015625
2017-02-03,20071.4609375
2017-02-04,20071.4609375
2017-02-05,20071.4609375
2017-02-06,20052.419921875
2017-02-07,20090.2890625
2017-02-08,20054.33984375
2017-02-09,20172.400390625
2017-02-10,20269.369140625
2017-02-11,20269.369140625
2017-02-12,20269.369140625
2017-02-13,20412.16015625
2017-02-14,20504.41015625
2017-02-15,20611.859375
2017-02-16,20619.76953125
2017-02-17,20624.05078125
2017-02-18,20624.05078125
2017-02-19,20624.05078125
2017-02-20,20624.05078125
2017-02-21,20743.0
2017-02-22,20775.599609375
2017-02-23,20810.3203125
2017-02-24,20821.759765625
2017-02-25,20821.759765625
2017-02-26,20821.759765625
2017-02-27,20837.439453125
2017-02-28,20812.240234375
2017-03-01,21115.55078125
2017-03-02,21002.970703125
2017-03-03,21005.7109375
2017-03-04,21005.7109375
2017-03-05,21005.7109375
2017-03-06,20954.33984375
2017-03-07,20924.759765625
2017-03-08,20855.73046875
2017-03-09,20858.189453125
2017-03-10,20902.98046875
2017-03-11,20902.98046875
2017-03-12,20902.98046875
2017-03-13,20881.48046875
2017-03-14,20837.369140625
2017-03-15,20950.099609375
2017-03-16,20934.55078125
2017-03-17,20914.619140625
2017-03-18,20914.619140625
2017-03-19,20914.619140625
2017-03-20,20905.859375
2017-03-21,20668.009765625
2017-03-22,20661.30078125
2017-03-23,20656.580078125
2017-03-24,20596.720703125
2017-03-25,20596.720703125
2017-03-26,20596.720703125
2017-03-27,20550.98046875
2017-03-28,20701.5
2017-03-29,20659.3203125
2017-03-30,20728.490234375
2017-03-31,20663.220703125
2017-04-01,20663.220703125
2017-04-02,20663.220703125
2017-04-03,20650.2109375
2017-04-04,20689.240234375
2017-04-05,20648.150390625
2017-04-06,20662.94921875
2017-04-07,20656.099609375
2017-04-08,20656.099609375
2017-04-09,20656.099609375
2017-04-10,20658.01953125
2017-04-11,20651.30078125
2017-04-12,20591.859375
2017-04-13,20453.25
2017-04-14,20453.25
2017-04-15,20453.25
2017-04-16,20453.25
2017-04-17,20636.919921875
2017-04-18,20523.279296875
2017-04-19,20404.490234375
2017-04-20,20578.7109375
2017-04-21,20547.759765625
2017-04-22,20547.759765625
2017-04-23,20547.759765625
2017-04-24,20763.890625
2017-04-25,20996.119140625
2017-04-26,20975.08984375
2017-04-27,20981.330078125
2017-04-28,20940.509765625
2017-04-29,20940.509765625
2017-04-30,20940.509765625
2017-05-01,20913.4609375
2017-05-02,20949.890625
2017-05-03,20957.900390625
2017-05-04,20951.470703125
2017-05-05,21006.939453125
2017-05-06,21006.939453125
2017-05-07,21006.939453125
2017-05-08,21012.279296875
2017-05-09,20975.779296875
2017-05-10,20943.109375
2017-05-11,20919.419921875
2017-05-12,20896.609375
2017-05-13,20896.609375
2017-05-14,20896.609375
2017-05-15,20981.939453125
2017-05-16,20979.75
2017-05-17,20606.9296875
2017-05-18,20663.01953125
2017-05-19,20804.83984375
2017-05-20,20804.83984375
2017-05-21,20804.83984375
2017-05-22,20894.830078125
2017-05-23,20937.91015625
2017-05-24,21012.419921875
2017-05-25,21082.94921875
2017-05-26,21080.279296875
2017-05-27,21080.279296875
2017-05-28,21080.279296875
2017-05-29,21080.279296875
2017-05-30,21029.470703125
2017-05-31,21008.650390625
2017-06-01,21144.1796875
2017-06-02,21206.2890625
2017-06-03,21206.2890625
2017-06-04,21206.2890625
2017-06-05,21184.0390625
2017-06-06,21136.23046875
2017-06-07,21173.689453125
2017-06-08,21182.529296875
2017-06-09,21271.970703125
2017-06-10,21271.970703125
2017-06-11,21271.970703125
2017-06-12,21235.669921875
2017-06-13,21328.470703125
2017-06-14,21374.560546875
2017-06-15,21359.900390625
2017-06-16,21384.279296875
2017-06-17,21384.279296875
2017-06-18,21384.279296875
2017-06-19,21528.990234375
2017-06-20,21467.140625
2017-06-21,21410.029296875
2017-06-22,21397.2890625
2017-06-23,21394.759765625
2017-06-24,21394.759765625
2017-06-25,21394.759765625
2017-06-26,21409.55078125
2017-06-27,21310.66015625
2017-06-28,21454.609375
2017-06-29,21287.029296875
2017-06-30,21349.630859375
2017-07-01,21349.630859375
2017-07-02,21349.630859375
2017-07-03,21479.26953125
2017-07-04,21479.26953125
2017-07-05,21478.169921875
2017-07-06,21320.0390625
2017-07-07,21414.33984375
2017-07-08,21414.33984375
2017-07-09,21414.33984375
2017-07-10,21408.51953125
2017-07-11,21409.0703125
2017-07-12,21532.140625
2017-07-13,21553.08984375
2017-07-14,21637.740234375
2017-07-15,21637.740234375
2017-07-16,21637.740234375
2017-07-17,21629.720703125
2017-07-18,21574.73046875
2017-07-19,21640.75
2017-07-20,21611.779296875
2017-07-21,21580.0703125
2017-07-22,21580.0703125
2017-07-23,21580.0703125
2017-07-24,21513.169921875
2017-07-25,21613.4296875
2017-07-26,21711.009765625
2017-07-27,21796.55078125
2017-07-28,21830.310546875
2017-07-29,21830.310546875
2017-07-30,21830.310546875
2017-07-31,21891.119140625
2017-08-01,21963.919921875
2017-08-02,22016.240234375
2017-08-03,22026.099609375
2017-08-04,22092.810546875
2017-08-05,22092.810546875
2017-08-06,22092.810546875
2017-08-07,22118.419921875
2017-08-08,22085.33984375
2017-08-09,22048.69921875
2017-08-10,21844.009765625
2017-08-11,21858.3203125
2017-08-12,21858.3203125
2017-08-13,21858.3203125
2017-08-14,21993.7109375
2017-08-15,21998.990234375
2017-08-16,22024.869140625
2017-08-17,21750.73046875
2017-08-18,21674.509765625
2017-08-19,21674.509765625
2017-08-20,21674.509765625
2017-08-21,21703.75
2017-08-22,21899.890625
2017-08-23,21812.08984375
2017-08-24,21783.400390625
2017-08-25,21813.669921875
2017-08-26,21813.669921875
2017-08-27,21813.669921875
2017-08-28,21808.400390625
2017-08-29,21865.369140625
2017-08-30,21892.4296875
2017-08-31,21948.099609375
2017-09-01,21987.560546875
2017-09-02,21987.560546875
2017-09-03,21987.560546875
2017-09-04,21987.560546875
2017-09-05,21753.310546875
2017-09-06,21807.640625
2017-09-07,21784.779296875
2017-09-08,21797.7890625
2017-09-09,21797.7890625
2017-09-10,21797.7890625
2017-09-11,22057.369140625
2017-09-12,22118.859375
2017-09-13,22158.1796875
2017-09-14,22203.48046875
2017-09-15,22268.33984375
2017-09-16,22268.33984375
2017-09-17,22268.33984375
2017-09-18,22331.349609375
2017-09-19,22370.80078125
2017-09-20,22412.58984375
2017-09-21,22359.23046875
2017-09-22,22349.58984375
2017-09-23,22349.58984375
2017-09-24,22349.58984375
2017-09-25,22296.08984375
2017-09-26,22284.3203125
2017-09-27,22340.7109375
2017-09-28,22381.19921875
2017-09-29,22405.08984375
2017-09-30,22405.08984375
2017-10-01,22405.08984375
2017-10-02,22557.599609375
2017-10-03,22641.669921875
2017-10-04,22661.640625
2017-10-05,22775.390625
2017-10-06,22773.669921875
2017-10-07,22773.669921875
2017-10-08,22773.669921875
2017-10-09,22761.0703125
2017-10-10,22830.6796875
2017-10-11,22872.890625
2017-10-12,22841.009765625
2017-10-13,22871.720703125
2017-10-14,22871.720703125
2017-10-15,22871.720703125
2017-10-16,22956.9609375
2017-10-17,22997.439453125
2017-10-18,23157.599609375
2017-10-19,23163.0390625
2017-10-20,23328.630859375
2017-10-21,23328.630859375
2017-10-22,23328.630859375
2017-10-23,23273.9609375
2017-10-24,23441.759765625
2017-10-25,23329.4609375
2017-10-26,23400.859375
2017-10-27,23434.189453125
2017-10-28,23434.189453125
2017-10-29,23434.189453125
2017-10-30,23348.740234375
2017-10-31,23377.240234375
2017-11-01,23435.009765625
2017-11-02,23516.259765625
2017-11-03,23539.189453125
2017-11-04,23539.189453125
2017-11-05,23539.189453125
2017-11-06,23548.419921875
2017-11-07,23557.23046875
2017-11-08,23563.359375
2017-11-09,23461.939453125
2017-11-10,23422.2109375
2017-11-11,23422.2109375
2017-11-12,23422.2109375
2017-11-13,23439.69921875
2017-11-14,23409.470703125
2017-11-15,23271.279296875
2017-11-16,23458.359375
2017-11-17,23358.240234375
2017-11-18,23358.240234375
2017-11-19,23358.240234375
2017-11-20,23430.330078125
2017-11-21,23590.830078125
2017-11-22,23526.1796875
2017-11-23,23526.1796875
2017-11-24,23557.990234375
2017-11-25,23557.990234375
2017-11-26,23557.990234375
2017-11-27,23580.779296875
2017-11-28,23836.7109375
2017-11-29,23940.6796875
2017-11-30,24272.349609375
2017-12-01,24231.58984375
2017-12-02,24231.58984375
2017-12-03,24231.58984375
2017-12-04,24290.05078125
2017-12-05,24180.640625
2017-12-06,24140.91015625
2017-12-07,24211.48046875
2017-12-08,24329.16015625
2017-12-09,24329.16015625
2017-12-10,24329.16015625
2017-12-11,24386.029296875
2017-12-12,24504.80078125
2017-12-13,24585.4296875
2017-12-14,24508.66015625
2017-12-15,24651.740234375
2017-12-16,24651.740234375
2017-12-17,24651.740234375
2017-12-18,24792.19921875
2017-12-19,24754.75
2017-12-20,24726.650390625
2017-12-21,24782.2890625
2017-12-22,24754.060546875
2017-12-23,24754.060546875
2017-12-24,24754.060546875
2017-12-25,24754.060546875
2017-12-26,24746.2109375
2017-12-27,24774.30078125
2017-12-28,24837.509765625
2017-12-29,24719.220703125
2017-12-30,24719.220703125
2017-12-31,24719.220703125
2018-01-01,24719.220703125
2018-01-02,24824.009765625
2018-01-03,24922.6796875
2018-01-04,25075.130859375
2018-01-05,25295.869140625
2018-01-06,25295.869140625
2018-01-07,25295.869140625
2018-01-08,25283.0
2018-01-09,25385.80078125
2018-01-10,25369.130859375
2018-01-11,25574.73046875
2018-01-12,25803.189453125
2018-01-13,25803.189453125
2018-01-14,25803.189453125
2018-01-15,25803.189453125
2018-01-16,25792.859375
2018-01-17,26115.650390625
2018-01-18,26017.810546875
2018-01-19,26071.720703125
2018-01-20,26071.720703125
2018-01-21,26071.720703125
2018-01-22,26214.599609375
2018-01-23,26210.810546875
2018-01-24,26252.119140625
2018-01-25,26392.7890625
2018-01-26,26616.7109375
2018-01-27,26616.7109375
2018-01-28,26616.7109375
2018-01-29,26439.48046875
2018-01-30,26076.890625
2018-01-31,26149.390625
2018-02-01,26186.7109375
2018-02-02,25520.9609375
2018-02-03,25520.9609375
2018-02-04,25520.9609375
2018-02-05,24345.75
2018-02-06,24912.76953125
2018-02-07,24893.349609375
2018-02-08,23860.4609375
2018-02-09,24190.900390625
2018-02-10,24190.900390625
2018-02-11,24190.900390625
2018-02-12,24601.26953125
2018-02-13,24640.44921875
2018-02-14,24893.490234375
2018-02-15,25200.369140625
2018-02-16,25219.380859375
2018-02-17,25219.380859375
2018-02-18,25219.380859375
2018-02-19,25219.380859375
2018-02-20,24964.75
2018-02-21,24797.779296875
2018-02-22,24962.48046875
2018-02-23,25309.990234375
2018-02-24,25309.990234375
2018-02-25,25309.990234375
2018-02-26,25709.26953125
2018-02-27,25410.029296875
2018-02-28,25029.19921875
2018-03-01,24608.98046875
2018-03-02,24538.060546875
2018-03-03,24538.060546875
2018-03-04,24538.060546875
2018-03-05,24874.759765625
2018-03-06,24884.119140625
2018-03-07,24801.359375
2018-03-08,24895.2109375
2018-03-09,25335.740234375
2018-03-10,25335.740234375
2018-03-11,25335.740234375
2018-03-12,25178.609375
2018-03-13,25007.029296875
2018-03-14,24758.119140625
2018-03-15,24873.66015625
2018-03-16,24946.509765625
2018-03-17,24946.509765625
2018-03-18,24946.509765625
2018-03-19,24610.91015625
2018-03-20,24727.26953125
2018-03-21,24682.310546875
2018-03-22,23957.890625
2018-03-23,23533.19921875
2018-03-24,23533.19921875
2018-03-25,23533.19921875
2018-03-26,24202.599609375
2018-03-27,23857.7109375
2018-03-28,23848.419921875
2018-03-29,24103.109375
2018-03-30,24103.109375
2018-03-31,24103.109375
2018-04-01,24103.109375
2018-04-02,23644.189453125
2018-04-03,24033.359375
2018-04-04,24264.30078125
2018-04-05,24505.220703125
2018-04-06,23932.759765625
2018-04-07,23932.759765625
2018-04-08,23932.759765625
2018-04-09,23979.099609375
2018-04-10,24408.0
2018-04-11,24189.44921875
2018-04-12,24483.05078125
2018-04-13,24360.140625
2018-04-14,24360.140625
2018-04-15,24360.140625
2018-04-16,24573.0390625
2018-04-17,24786.630859375
2018-04-18,24748.0703125
2018-04-19,24664.890625
2018-04-20,24462.939453125
2018-04-21,24462.939453125
2018-04-22,24462.939453125
2018-04-23,24448.689453125
2018-04-24,24024.130859375
2018-04-25,24083.830078125
2018-04-26,24322.33984375
2018-04-27,24311.189453125
2018-04-28,24311.189453125
2018-04-29,24311.189453125
2018-04-30,24163.150390625
2018-05-01,24099.05078125
2018-05-02,23924.98046875
2018-05-03,23930.150390625
2018-05-04,24262.509765625
2018-05-05,24262.509765625
2018-05-06,24262.509765625
2018-05-07,24357.3203125
2018-05-08,24360.2109375
2018-05-09,24542.5390625
2018-05-10,24739.529296875
2018-05-11,24831.169921875
2018-05-12,24831.169921875
2018-05-13,24831.169921875
2018-05-14,24899.41015625
2018-05-15,24706.41015625
2018-05-16,24768.9296875
2018-05-17,24713.98046875
2018-05-18,24715.08984375
2018-05-19,24715.08984375
2018-05-20,24715.08984375
2018-05-21,25013.2890625
2018-05-22,24834.41015625
2018-05-23,24886.810546875
2018-05-24,24811.759765625
2018-05-25,24753.08984375
2018-05-26,24753.08984375
2018-05-27,24753.08984375
2018-05-28,24753.08984375
2018-05-29,24361.44921875
2018-05-30,24667.779296875
2018-05-31,24415.83984375
2018-06-01,24635.2109375
2018-06-02,24635.2109375
2018-06-03,24635.2109375
2018-06-04,24813.689453125
2018-06-05,24799.98046875
2018-06-06,25146.390625
2018-06-07,25241.41015625
2018-06-08,25316.529296875
2018-06-09,25316.529296875
2018-06-10,25316.529296875
2018-06-11,25322.310546875
2018-06-12,25320.73046875
2018-06-13,25201.19921875
2018-06-14,25175.310546875
2018-06-15,25090.48046875
2018-06-16,25090.48046875
2018-06-17,25090.48046875
2018-06-18,24987.470703125
2018-06-19,24700.2109375
2018-06-20,24657.80078125
2018-06-21,24461.69921875
2018-06-22,24580.890625
