Date,Close
2013-06-06,3424.050048828125
2013-06-07,3469.219970703125
2013-06-08,3469.219970703125
2013-06-09,3469.219970703125
2013-06-10,3473.77001953125
2013-06-11,3436.949951171875
2013-06-12,3400.429931640625
2013-06-13,3445.360107421875
2013-06-14,3423.56005859375
2013-06-15,3423.56005859375
2013-06-16,3423.56005859375
2013-06-17,3452.1298828125
2013-06-18,3482.179931640625
2013-06-19,3443.199951171875
2013-06-20,3364.639892578125
2013-06-21,3357.25
2013-06-22,3357.25
2013-06-23,3357.25
2013-06-24,3320.760009765625
2013-06-25,3347.889892578125
2013-06-26,3376.219970703125
2013-06-27,3401.860107421875
2013-06-28,3403.25
2013-06-29,3403.25
2013-06-30,3403.25
2013-07-01,3434.489990234375
2013-07-02,3433.39990234375
2013-07-03,3443.669921875
2013-07-04,3443.669921875
2013-07-05,3479.3798828125
2013-07-06,3479.3798828125
2013-07-07,3479.3798828125
2013-07-08,3484.830078125
2013-07-09,3504.260009765625
2013-07-10,3520.760009765625
2013-07-11,3578.300048828125
2013-07-12,3600.080078125
2013-07-13,3600.080078125
2013-07-14,3600.080078125
2013-07-15,3607.489990234375
2013-07-16,3598.5
2013-07-17,3610.0
2013-07-18,3611.280029296875
2013-07-19,3587.610107421875
2013-07-20,3587.610107421875
2013-07-21,3587.610107421875
2013-07-22,3600.389892578125
2013-07-23,3579.27001953125
2013-07-24,3579.60009765625
2013-07-25,3605.18994140625
2013-07-26,3613.159912109375
2013-07-27,3613.159912109375
2013-07-28,3613.159912109375
2013-07-29,3599.139892578125
2013-07-30,3616.469970703125
2013-07-31,3626.3701171875
2013-08-01,3675.739990234375
2013-08-02,3689.590087890625
2013-08-03,3689.590087890625
2013-08-04,3689.590087890625
2013-08-05,3692.949951171875
2013-08-06,3665.77001953125
2013-08-07,3654.010009765625
2013-08-08,3669.1201171875
2013-08-09,3660.110107421875
2013-08-10,3660.110107421875
2013-08-11,3660.110107421875
2013-08-12,3669.949951171875
2013-08-13,3684.43994140625
2013-08-14,3669.27001953125
2013-08-15,3606.1201171875
2013-08-16,3602.780029296875
2013-08-17,3602.780029296875
2013-08-18,3602.780029296875
2013-08-19,3589.090087890625
2013-08-20,3613.590087890625
2013-08-21,3599.7900390625
2013-08-22,3638.7099609375
2013-08-23,3657.7900390625
2013-08-24,3657.7900390625
2013-08-25,3657.7900390625
2013-08-26,3657.570068359375
2013-08-27,3578.52001953125
2013-08-28,3593.35009765625
2013-08-29,3620.300048828125
2013-08-30,3589.8701171875
2013-08-31,3589.8701171875
2013-09-01,3589.8701171875
2013-09-02,3589.8701171875
2013-09-03,3612.610107421875
2013-09-04,3649.0400390625
2013-09-05,3658.780029296875
2013-09-06,3660.010009765625
2013-09-07,3660.010009765625
2013-09-08,3660.010009765625
2013-09-09,3706.179931640625
2013-09-10,3729.02001953125
2013-09-11,3725.010009765625
2013-09-12,3715.969970703125
2013-09-13,3722.179931640625
2013-09-14,3722.179931640625
2013-09-15,3722.179931640625
2013-09-16,3717.85009765625
2013-09-17,3745.699951171875
2013-09-18,3783.639892578125
2013-09-19,3789.3798828125
2013-09-20,3774.72998046875
2013-09-21,3774.72998046875
2013-09-22,3774.72998046875
2013-09-23,3765.2900390625
2013-09-24,3768.25
2013-09-25,3761.10009765625
2013-09-26,3787.429931640625
2013-09-27,3781.590087890625
2013-09-28,3781.590087890625
2013-09-29,3781.590087890625
2013-09-30,3771.47998046875
2013-10-01,3817.97998046875
2013-10-02,3815.02001953125
2013-10-03,3774.340087890625
2013-10-04,3807.75
2013-10-05,3807.75
2013-10-06,3807.75
2013-10-07,3770.3798828125
2013-10-08,3694.830078125
2013-10-09,3677.780029296875
2013-10-10,3760.75
2013-10-11,3791.8701171875
2013-10-12,3791.8701171875
2013-10-13,3791.8701171875
2013-10-14,3815.280029296875
2013-10-15,3794.010009765625
2013-10-16,3839.429931640625
2013-10-17,3863.14990234375
2013-10-18,3914.280029296875
2013-10-19,3914.280029296875
2013-10-20,3914.280029296875
2013-10-21,3920.050048828125
2013-10-22,3929.570068359375
2013-10-23,3907.070068359375
2013-10-24,3928.9599609375
2013-10-25,3943.360107421875
2013-10-26,3943.360107421875
2013-10-27,3943.360107421875
2013-10-28,3940.1298828125
2013-10-29,3952.340087890625
2013-10-30,3930.6201171875
2013-10-31,3919.7099609375
2013-11-01,3922.0400390625
2013-11-02,3922.0400390625
2013-11-03,3922.0400390625
2013-11-04,3936.590087890625
2013-11-05,3939.860107421875
2013-11-06,3931.949951171875
2013-11-07,3857.330078125
2013-11-08,3919.22998046875
2013-11-09,3919.22998046875
2013-11-10,3919.22998046875
2013-11-11,3919.7900390625
2013-11-12,3919.919921875
2013-11-13,3965.580078125
2013-11-14,3972.739990234375
2013-11-15,3985.969970703125
2013-11-16,3985.969970703125
2013-11-17,3985.969970703125
2013-11-18,3949.070068359375
2013-11-19,3931.550048828125
2013-11-20,3921.27001953125
2013-11-21,3969.159912109375
2013-11-22,3991.64990234375
2013-11-23,3991.64990234375
2013-11-24,3991.64990234375
2013-11-25,3994.570068359375
2013-11-26,4017.75
2013-11-27,4044.75
2013-11-28,4044.75
2013-11-29,4059.889892578125
2013-11-30,4059.889892578125
2013-12-01,4059.889892578125
2013-12-02,4045.260009765625
2013-12-03,4037.199951171875
2013-12-04,4038.0
2013-12-05,4033.169921875
2013-12-06,4062.52001953125
2013-12-07,4062.52001953125
2013-12-08,4062.52001953125
2013-12-09,4068.75
2013-12-10,4060.489990234375
2013-12-11,4003.81005859375
2013-12-12,3998.39990234375
2013-12-13,4000.97998046875
2013-12-14,4000.97998046875
2013-12-15,4000.97998046875
2013-12-16,4029.52001953125
2013-12-17,4023.679931640625
2013-12-18,4070.06005859375
2013-12-19,4058.139892578125
2013-12-20,4104.740234375
2013-12-21,4104.740234375
2013-12-22,4104.740234375
2013-12-23,4148.89990234375
2013-12-24,4155.419921875
2013-12-25,4155.419921875
2013-12-26,4167.18017578125
2013-12-27,4156.58984375
2013-12-28,4156.58984375
2013-12-29,4156.58984375
2013-12-30,4154.2001953125
2013-12-31,4176.58984375
2014-01-01,4176.58984375
2014-01-02,4143.06982421875
2014-01-03,4131.91015625
2014-01-04,4131.91015625
2014-01-05,4131.91015625
2014-01-06,4113.68017578125
2014-01-07,4153.18017578125
2014-01-08,4165.60986328125
2014-01-09,4156.18994140625
2014-01-10,4174.669921875
2014-01-11,4174.669921875
2014-01-12,4174.669921875
2014-01-13,4113.2998046875
2014-01-14,4183.02001953125
2014-01-15,4214.8798828125
2014-01-16,4218.68994140625
2014-01-17,4197.580078125
2014-01-18,4197.580078125
2014-01-19,4197.580078125
2014-01-20,4197.580078125
2014-01-21,4225.759765625
2014-01-22,4243.0
2014-01-23,4218.8798828125
2014-01-24,4128.169921875
2014-01-25,4128.169921875
2014-01-26,4128.169921875
2014-01-27,4083.610107421875
2014-01-28,4097.9599609375
2014-01-29,4051.429931640625
2014-01-30,4123.1298828125
2014-01-31,4103.8798828125
2014-02-01,4103.8798828125
2014-02-02,4103.8798828125
2014-02-03,3996.9599609375
2014-02-04,4031.52001953125
2014-02-05,4011.550048828125
2014-02-06,4057.1201171875
2014-02-07,4125.85986328125
2014-02-08,4125.85986328125
2014-02-09,4125.85986328125
2014-02-10,4148.169921875
2014-02-11,4191.0498046875
2014-02-12,4201.2900390625
2014-02-13,4240.669921875
2014-02-14,4244.02001953125
2014-02-15,4244.02001953125
2014-02-16,4244.02001953125
2014-02-17,4244.02001953125
2014-02-18,4272.77978515625
2014-02-19,4237.9501953125
2014-02-20,4267.5498046875
2014-02-21,4263.41015625
2014-02-22,4263.41015625
2014-02-23,4263.41015625
2014-02-24,4292.97021484375
2014-02-25,4287.58984375
2014-02-26,4292.06005859375
2014-02-27,4318.93017578125
2014-02-28,4308.1201171875
2014-03-01,4308.1201171875
2014-03-02,4308.1201171875
2014-03-03,4277.2998046875
2014-03-04,4351.97021484375
2014-03-05,4357.97021484375
2014-03-06,4352.1298828125
2014-03-07,4336.22021484375
2014-03-08,4336.22021484375
2014-03-09,4336.22021484375
2014-03-10,4334.4501953125
2014-03-11,4307.18994140625
2014-03-12,4323.330078125
2014-03-13,4260.419921875
2014-03-14,4245.39990234375
2014-03-15,4245.39990234375
2014-03-16,4245.39990234375
2014-03-17,4279.9501953125
2014-03-18,4333.31005859375
2014-03-19,4307.60009765625
2014-03-20,4319.2900390625
2014-03-21,4276.7900390625
2014-03-22,4276.7900390625
2014-03-23,4276.7900390625
2014-03-24,4226.39013671875
2014-03-25,4234.27001953125
2014-03-26,4173.580078125
2014-03-27,4151.22998046875
2014-03-28,4155.759765625
2014-03-29,4155.759765625
2014-03-30,4155.759765625
2014-03-31,4198.990234375
2014-04-01,4268.0400390625
2014-04-02,4276.4599609375
2014-04-03,4237.740234375
2014-04-04,4127.72998046875
2014-04-05,4127.72998046875
2014-04-06,4127.72998046875
2014-04-07,4079.75
2014-04-08,4112.990234375
2014-04-09,4183.89990234375
2014-04-10,4054.110107421875
2014-04-11,3999.72998046875
2014-04-12,3999.72998046875
2014-04-13,3999.72998046875
2014-04-14,4022.68994140625
2014-04-15,4034.159912109375
2014-04-16,4086.22998046875
2014-04-17,4095.52001953125
2014-04-18,4095.52001953125
2014-04-19,4095.52001953125
2014-04-20,4095.52001953125
2014-04-21,4121.5498046875
2014-04-22,4161.4599609375
2014-04-23,4126.97021484375
2014-04-24,4148.33984375
2014-04-25,4075.56005859375
2014-04-26,4075.56005859375
2014-04-27,4075.56005859375
2014-04-28,4074.39990234375
2014-04-29,4103.5400390625
2014-04-30,4114.56005859375
2014-05-01,4127.4501953125
2014-05-02,4123.89990234375
2014-05-03,4123.89990234375
2014-05-04,4123.89990234375
2014-05-05,4138.06005859375
2014-05-06,4080.760009765625
2014-05-07,4067.669921875
2014-05-08,4051.5
2014-05-09,4071.8701171875
2014-05-10,4071.8701171875
2014-05-11,4071.8701171875
2014-05-12,4143.85986328125
2014-05-13,4130.169921875
2014-05-14,4100.6298828125
2014-05-15,4069.2900390625
2014-05-16,4090.590087890625
2014-05-17,4090.590087890625
2014-05-18,4090.590087890625
2014-05-19,4125.81005859375
2014-05-20,4096.89013671875
2014-05-21,4131.5400390625
2014-05-22,4154.33984375
2014-05-23,4185.81005859375
2014-05-24,4185.81005859375
2014-05-25,4185.81005859375
2014-05-26,4185.81005859375
2014-05-27,4237.06982421875
2014-05-28,4225.080078125
2014-05-29,4247.9501953125
2014-05-30,4242.6201171875
2014-05-31,4242.6201171875
2014-06-01,4242.6201171875
2014-06-02,4237.2001953125
2014-06-03,4234.080078125
2014-06-04,4251.64013671875
2014-06-05,4296.22998046875
2014-06-06,4321.39990234375
2014-06-07,4321.39990234375
2014-06-08,4321.39990234375
2014-06-09,4336.240234375
2014-06-10,4338.0
2014-06-11,4331.93017578125
2014-06-12,4297.6298828125
2014-06-13,4310.64990234375
2014-06-14,4310.64990234375
2014-06-15,4310.64990234375
2014-06-16,4321.10009765625
2014-06-17,4337.22998046875
2014-06-18,4362.83984375
2014-06-19,4359.330078125
2014-06-20,4368.0400390625
2014-06-21,4368.0400390625
2014-06-22,4368.0400390625
2014-06-23,4368.68017578125
2014-06-24,4350.35009765625
2014-06-25,4379.759765625
2014-06-26,4379.0498046875
2014-06-27,4397.93017578125
2014-06-28,4397.93017578125
2014-06-29,4397.93017578125
2014-06-30,4408.18017578125
2014-07-01,4458.64990234375
2014-07-02,4457.72998046875
2014-07-03,4485.93017578125
2014-07-04,4485.93017578125
2014-07-05,4485.93017578125
2014-07-06,4485.93017578125
2014-07-07,4451.52978515625
2014-07-08,4391.4599609375
2014-07-09,4419.02978515625
2014-07-10,4396.2001953125
2014-07-11,4415.490234375
2014-07-12,4415.490234375
2014-07-13,4415.490234375
2014-07-14,4440.419921875
2014-07-15,4416.39013671875
2014-07-16,4425.97021484375
2014-07-17,4363.4501953125
2014-07-18,4432.14990234375
2014-07-19,4432.14990234375
2014-07-20,4432.14990234375
2014-07-21,4424.7001953125
2014-07-22,4456.02001953125
2014-07-23,4473.7001953125
2014-07-24,4472.10986328125
2014-07-25,4449.56005859375
2014-07-26,4449.56005859375
2014-07-27,4449.56005859375
2014-07-28,4444.91015625
2014-07-29,4442.7001953125
2014-07-30,4462.89990234375
2014-07-31,4369.77001953125
2014-08-01,4352.64013671875
2014-08-02,4352.64013671875
2014-08-03,4352.64013671875
2014-08-04,4383.89013671875
2014-08-05,4352.83984375
2014-08-06,4355.0498046875
2014-08-07,4334.97021484375
2014-08-08,4370.89990234375
2014-08-09,4370.89990234375
2014-08-10,4370.89990234375
2014-08-11,4401.330078125
2014-08-12,4389.25
2014-08-13,4434.1298828125
2014-08-14,4453.0
2014-08-15,4464.93017578125
2014-08-16,4464.93017578125
2014-08-17,4464.93017578125
2014-08-18,4508.31005859375
2014-08-19,4527.509765625
2014-08-20,4526.47998046875
2014-08-21,4532.10009765625
2014-08-22,4538.5498046875
2014-08-23,4538.5498046875
2014-08-24,4538.5498046875
2014-08-25,4557.35009765625
2014-08-26,4570.64013671875
2014-08-27,4569.6201171875
2014-08-28,4557.7001953125
2014-08-29,4580.27001953125
2014-08-30,4580.27001953125
2014-08-31,4580.27001953125
2014-09-01,4580.27001953125
2014-09-02,4598.18994140625
2014-09-03,4572.56005859375
2014-09-04,4562.2900390625
2014-09-05,4582.89990234375
2014-09-06,4582.89990234375
2014-09-07,4582.89990234375
2014-09-08,4592.2900390625
2014-09-09,4552.2900390625
2014-09-10,4586.52001953125
2014-09-11,4591.81005859375
2014-09-12,4567.60009765625
2014-09-13,4567.60009765625
2014-09-14,4567.60009765625
2014-09-15,4518.89990234375
2014-09-16,4552.759765625
2014-09-17,4562.18994140625
2014-09-18,4593.43017578125
2014-09-19,4579.7900390625
2014-09-20,4579.7900390625
2014-09-21,4579.7900390625
2014-09-22,4527.68994140625
2014-09-23,4508.68994140625
2014-09-24,4555.22021484375
2014-09-25,4466.75
2014-09-26,4512.18994140625
2014-09-27,4512.18994140625
2014-09-28,4512.18994140625
2014-09-29,4505.85009765625
2014-09-30,4493.39013671875
2014-10-01,4422.08984375
2014-10-02,4430.2001953125
2014-10-03,4475.6201171875
2014-10-04,4475.6201171875
2014-10-05,4475.6201171875
2014-10-06,4454.7998046875
2014-10-07,4385.2001953125
2014-10-08,4468.58984375
2014-10-09,4378.33984375
2014-10-10,4276.240234375
2014-10-11,4276.240234375
2014-10-12,4276.240234375
2014-10-13,4213.66015625
2014-10-14,4227.169921875
2014-10-15,4215.31982421875
2014-10-16,4217.39013671875
2014-10-17,4258.43994140625
2014-10-18,4258.43994140625
2014-10-19,4258.43994140625
2014-10-20,4316.06982421875
2014-10-21,4419.47998046875
2014-10-22,4382.85009765625
2014-10-23,4452.7900390625
2014-10-24,4483.72021484375
2014-10-25,4483.72021484375
2014-10-26,4483.72021484375
2014-10-27,4485.93017578125
2014-10-28,4564.2900390625
2014-10-29,4549.22998046875
2014-10-30,4566.14013671875
2014-10-31,4630.740234375
2014-11-01,4630.740234375
2014-11-02,4630.740234375
2014-11-03,4638.91015625
2014-11-04,4623.64013671875
2014-11-05,4620.72021484375
2014-11-06,4638.47021484375
2014-11-07,4632.52978515625
2014-11-08,4632.52978515625
2014-11-09,4632.52978515625
2014-11-10,4651.6201171875
2014-11-11,4660.56005859375
2014-11-12,4675.14013671875
2014-11-13,4680.14013671875
2014-11-14,4688.5400390625
2014-11-15,4688.5400390625
2014-11-16,4688.5400390625
2014-11-17,4671.0
2014-11-18,4702.43994140625
2014-11-19,4675.7099609375
2014-11-20,4701.8701171875
2014-11-21,4712.97021484375
2014-11-22,4712.97021484375
2014-11-23,4712.97021484375
2014-11-24,4754.89013671875
2014-11-25,4758.25
2014-11-26,4787.31982421875
2014-11-27,4787.31982421875
2014-11-28,4791.6298828125
2014-11-29,4791.6298828125
2014-11-30,4791.6298828125
2014-12-01,4727.35009765625
2014-12-02,4755.81005859375
2014-12-03,4774.47021484375
2014-12-04,4769.43994140625
2014-12-05,4780.759765625
2014-12-06,4780.759765625
2014-12-07,4780.759765625
2014-12-08,4740.68994140625
2014-12-09,4766.47021484375
2014-12-10,4684.02001953125
2014-12-11,4708.16015625
2014-12-12,4653.60009765625
2014-12-13,4653.60009765625
2014-12-14,4653.60009765625
2014-12-15,4605.16015625
2014-12-16,4547.830078125
2014-12-17,4644.31005859375
2014-12-18,4748.39990234375
2014-12-19,4765.3798828125
2014-12-20,4765.3798828125
2014-12-21,4765.3798828125
2014-12-22,4781.419921875
2014-12-23,4765.419921875
2014-12-24,4773.47021484375
2014-12-25,4773.47021484375
2014-12-26,4806.85986328125
2014-12-27,4806.85986328125
2014-12-28,4806.85986328125
2014-12-29,4806.91015625
2014-12-30,4777.43994140625
2014-12-31,4736.0498046875
2015-01-01,4736.0498046875
2015-01-02,4726.81005859375
2015-01-03,4726.81005859375
2015-01-04,4726.81005859375
2015-01-05,4652.56982421875
2015-01-06,4592.740234375
2015-01-07,4650.47021484375
2015-01-08,4736.18994140625
2015-01-09,4704.06982421875
2015-01-10,4704.06982421875
2015-01-11,4704.06982421875
2015-01-12,4664.7099609375
2015-01-13,4661.5
2015-01-14,4639.31982421875
2015-01-15,4570.81982421875
2015-01-16,4634.3798828125
2015-01-17,4634.3798828125
2015-01-18,4634.3798828125
2015-01-19,4634.3798828125
2015-01-20,4654.85009765625
2015-01-21,4667.419921875
2015-01-22,4750.39990234375
2015-01-23,4757.8798828125
2015-01-24,4757.8798828125
2015-01-25,4757.8798828125
2015-01-26,4771.759765625
2015-01-27,4681.5
2015-01-28,4637.990234375
2015-01-29,4683.41015625
2015-01-30,4635.240234375
2015-01-31,4635.240234375
2015-02-01,4635.240234375
2015-02-02,4676.68994140625
2015-02-03,4727.740234375
2015-02-04,4716.7001953125
2015-02-05,4765.10009765625
2015-02-06,4744.39990234375
2015-02-07,4744.39990234375
2015-02-08,4744.39990234375
2015-02-09,4726.009765625
2015-02-10,4787.64013671875
2015-02-11,4801.18017578125
2015-02-12,4857.60986328125
2015-02-13,4893.83984375
2015-02-14,4893.83984375
2015-02-15,4893.83984375
2015-02-16,4893.83984375
2015-02-17,4899.27001953125
2015-02-18,4906.35986328125
2015-02-19,4924.7001953125
2015-02-20,4955.97021484375
2015-02-21,4955.97021484375
2015-02-22,4955.97021484375
2015-02-23,4960.97021484375
2015-02-24,4968.1201171875
2015-02-25,4967.14013671875
2015-02-26,4987.89013671875
2015-02-27,4963.52978515625
2015-02-28,4963.52978515625
2015-03-01,4963.52978515625
2015-03-02,5008.10009765625
2015-03-03,4979.89990234375
2015-03-04,4967.14013671875
2015-03-05,4982.81005859375
2015-03-06,4927.3701171875
2015-03-07,4927.3701171875
2015-03-08,4927.3701171875
2015-03-09,4942.43994140625
2015-03-10,4859.7900390625
2015-03-11,4849.93994140625
2015-03-12,4893.2900390625
2015-03-13,4871.759765625
2015-03-14,4871.759765625
2015-03-15,4871.759765625
2015-03-16,4929.509765625
2015-03-17,4937.43017578125
2015-03-18,4982.830078125
2015-03-19,4992.3798828125
2015-03-20,5026.419921875
2015-03-21,5026.419921875
2015-03-22,5026.419921875
2015-03-23,5010.97021484375
2015-03-24,4994.72998046875
2015-03-25,4876.52001953125
2015-03-26,4863.35986328125
2015-03-27,4891.22021484375
2015-03-28,4891.22021484375
2015-03-29,4891.22021484375
2015-03-30,4947.43994140625
2015-03-31,4900.8798828125
2015-04-01,4880.22998046875
2015-04-02,4886.93994140625
2015-04-03,4886.93994140625
2015-04-04,4886.93994140625
2015-04-05,4886.93994140625
2015-04-06,4917.31982421875
2015-04-07,4910.22998046875
2015-04-08,4950.81982421875
2015-04-09,4974.56005859375
2015-04-10,4995.97998046875
2015-04-11,4995.97998046875
2015-04-12,4995.97998046875
2015-04-13,4988.25
2015-04-14,4977.2900390625
2015-04-15,5011.02001953125
2015-04-16,5007.7900390625
2015-04-17,4931.81005859375
2015-04-18,4931.81005859375
2015-04-19,4931.81005859375
2015-04-20,4994.60009765625
2015-04-21,5014.10009765625
2015-04-22,5035.169921875
2015-04-23,5056.06005859375
2015-04-24,5092.080078125
2015-04-25,5092.080078125
2015-04-26,5092.080078125
2015-04-27,5060.25
2015-04-28,5055.419921875
2015-04-29,5023.64013671875
2015-04-30,4941.419921875
2015-05-01,5005.39013671875
2015-05-02,5005.39013671875
2015-05-03,5005.39013671875
2015-05-04,5016.93017578125
2015-05-05,4939.330078125
2015-05-06,4919.64013671875
2015-05-07,4945.5400390625
2015-05-08,5003.5498046875
2015-05-09,5003.5498046875
2015-05-10,5003.5498046875
2015-05-11,4993.56982421875
2015-05-12,4976.18994140625
2015-05-13,4981.68994140625
2015-05-14,5050.7998046875
2015-05-15,5048.2900390625
2015-05-16,5048.2900390625
2015-05-17,5048.2900390625
2015-05-18,5078.43994140625
2015-05-19,5070.02978515625
2015-05-20,5071.740234375
2015-05-21,5090.7900390625
2015-05-22,5089.35986328125
2015-05-23,5089.35986328125
2015-05-24,5089.35986328125
2015-05-25,5089.35986328125
2015-05-26,5032.75
2015-05-27,5106.58984375
2015-05-28,5097.97998046875
2015-05-29,5070.02978515625
2015-05-30,5070.02978515625
2015-05-31,5070.02978515625
2015-06-01,5082.93017578125
2015-06-02,5076.52001953125
2015-06-03,5099.22998046875
2015-06-04,5059.1201171875
2015-06-05,5068.4599609375
2015-06-06,5068.4599609375
2015-06-07,5068.4599609375
2015-06-08,5021.6298828125
2015-06-09,5013.8701171875
2015-06-10,5076.68994140625
2015-06-11,5082.509765625
2015-06-12,5051.10009765625
2015-06-13,5051.10009765625
2015-06-14,5051.10009765625
2015-06-15,5029.97021484375
2015-06-16,5055.5498046875
2015-06-17,5064.8798828125
2015-06-18,5132.9501953125
2015-06-19,5117.0
2015-06-20,5117.0
2015-06-21,5117.0
2015-06-22,5153.97021484375
2015-06-23,5160.08984375
2015-06-24,5122.41015625
2015-06-25,5112.18994140625
2015-06-26,5080.509765625
2015-06-27,5080.509765625
2015-06-28,5080.509765625
2015-06-29,4958.47021484375
2015-06-30,4986.8701171875
2015-07-01,5013.1201171875
2015-07-02,5009.2099609375
2015-07-03,5009.2099609375
2015-07-04,5009.2099609375
2015-07-05,5009.2099609375
2015-07-06,4991.93994140625
2015-07-07,4997.4599609375
2015-07-08,4909.759765625
2015-07-09,4922.39990234375
2015-07-10,4997.7001953125
2015-07-11,4997.7001953125
2015-07-12,4997.7001953125
2015-07-13,5071.509765625
2015-07-14,5104.89013671875
2015-07-15,5098.93994140625
2015-07-16,5163.18017578125
2015-07-17,5210.14013671875
2015-07-18,5210.14013671875
2015-07-19,5210.14013671875
2015-07-20,5218.85986328125
2015-07-21,5208.1201171875
2015-07-22,5171.77001953125
2015-07-23,5146.41015625
2015-07-24,5088.6298828125
2015-07-25,5088.6298828125
2015-07-26,5088.6298828125
2015-07-27,5039.77978515625
2015-07-28,5089.2099609375
2015-07-29,5111.72998046875
2015-07-30,5128.77978515625
2015-07-31,5128.27978515625
2015-08-01,5128.27978515625
2015-08-02,5128.27978515625
2015-08-03,5115.3798828125
2015-08-04,5105.5498046875
2015-08-05,5139.93994140625
2015-08-06,5056.43994140625
2015-08-07,5043.5400390625
2015-08-08,5043.5400390625
2015-08-09,5043.5400390625
